artist_name,artist_id,track_name,track_id,ff,track_popularity,artist_followers,artist_popularity,artist_genres
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,3tdSWzq8Ksz7en2ZnPmOAw,1,2,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,0PxzjoUSCG7GtSjdSKUY4o,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,6MW2kyuRK4GwUTqzUcJiL9,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,4QCwWzzqV3slJvuZIqCL3G,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,2Ta0FR1Uf8lJaQcDtDbCuk,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,28t4ABlXGPSuFp9VmWowO8,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,1d2D1EyyF94JFIfzwiFI1B,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,2hgKqXFw4LQxJ7ElEYXgEh,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,41GtkFem8Fv5eudkXKdcn6,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,00bzIN6srMAYiam7tZ0zah,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,5LHZpdMOGawsNAbC0xn6p1,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,2ICycSRrZDsyLRwsjdkVwi,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,5j49PHwqmgkQPlA7dDah9q,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,3CxkWCkTQ7YY5D3ZKlMOyH,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,4IxAB8NjzFHts1OGxs3Aqe,1,0,1384578,69,['k-pop girl group']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,7fg3kZXdD8s5ZloXHIVOkB,1,0,1384578,69,['k-pop girl group']
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,TTG,3qqwxYn7GZhwRa93L388oA,1,57,288714,60,['k-pop girl group']
MARK,70DFixYAFPv4Pf9kgSfR9O,Golden Hour,14sD1EmQ20kSJY3P0M82MY,1,59,634266,45,['k-pop']
D.O.,2CQZr2RPZmrcvDnaod1ldC,Wonder,6piqcwymeAa2yyqIP8AjNj,1,61,1842035,64,['k-pop']
WayV,1qBsABYUrxg9afpMtyoFKz,Be Alright,4nx1ofp6LiFPZCWM952mXG,1,56,2038184,61,"['chinese idol pop', 'k-pop']"
THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,LIP GLOSS,5yREbqEnoqMRuIOQ60t6as,1,58,2763302,58,"['k-pop', 'k-pop boy group']"
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Perfect Night (Slowed + Reverb ver.),5sVWwPuoQlZpvAFcF0MMjf,1,58,3614292,76,['k-pop girl group']
Xdinary Heroes,1khChLj7REGqjM043PlYyn,Freddy,4Zse4Tu3LKmkiGZlujIHGO,1,58,862401,57,['k-pop boy group']
WOODZ,6y9nlaoynxSvoTGY09Vdcy,Drowning,4xeugB5MqWh0jwvXZPxahq,1,58,763727,53,"['k-pop', 'korean r&b']"
Parc Jae Jung,7kXQtwn3ZRTBc8JYNyGwQy,Let's Say Goodbye,2KNEK9rGKQKKNE6FTt8PvQ,1,55,31544,39,"['k-pop ballad', 'korean ost', 'korean pop']"
Eric Nam,2FLqlgckDKdmpBrvLAT5BM,undefined,1HqnN6edmkJ24A7xc7KKkz,1,52,2235528,58,['k-pop']
aespa,6YVMFz59CuY7ngCxTxjpxE,Welcome To MY World (feat. n√¶vis),3q5qpprtugUIEPExuI7tRD,1,59,4110265,75,['k-pop girl group']
D.O.,2CQZr2RPZmrcvDnaod1ldC,The View,5MvrUHwkiKxT18YmmnBh5Y,1,61,1842035,64,['k-pop']
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,"Eve, Psyche & the Bluebeard?ôs wife (feat. Demi Lovato)",5zYrD1r49ex3WJk6iVIhfw,1,59,3614292,76,['k-pop girl group']
ITZY,2KC9Qb60EaY0kW4eH68vr3,Sugar-holic,47YvjyoCQpYwZbRj0Rs985,1,55,6307930,70,"['k-pop', 'k-pop girl group']"
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Choices,0THn1agoZT9wJXkITUz6dJ,1,59,3614292,76,['k-pop girl group']
THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,ROAR,7yP9oxhtOozkCptLHJoq3l,1,55,2763302,58,"['k-pop', 'k-pop boy group']"
D.O.,2CQZr2RPZmrcvDnaod1ldC,Lost,5XLb6KA3Iykc5bY8vSk9Sq,1,60,1842035,64,['k-pop']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow) (Sped Up),1ewYtP6BZlak8qokzZe4Bx,1,58,11467146,89,['k-pop']
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,All Night,1abAIeSQCbdPcxWgiwDOmL,1,58,7944655,73,['k-pop girl group']
HYOLYN,78sJswwVn4P8aEhkF4K6fQ,This love (feat. Paul Blanco),7vgvV8dD2L0l7pMSOBPD26,1,55,811322,50,"['k-pop', 'korean r&b']"
NCT DOJAEJUNG,0W0w607z3JEA1vXLz9FVGw,Can We Go Back,5pclRrU254BhS94sYWeCxt,1,57,291926,52,['k-pop boy group']
Jay Park,4XDi67ZENZcbfKnvMnTYsI,Rock With You - Spotify Singles,1hncbzqfhChm8PS0UeoVY6,1,57,2042673,63,"['k-pop', 'k-rap', 'korean r&b']"
THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,Honey,7ibId5hMDtmIVei21YXEYd,1,56,2763302,58,"['k-pop', 'k-pop boy group']"
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,Bye My Neverland,7n6L2QVQ0eDqXUVRZ8qpY8,1,57,288714,60,['k-pop girl group']
Jay Park,4XDi67ZENZcbfKnvMnTYsI,Love Is Ugly (Feat. Hwa Sa),3MUmPh3UxWs9p25e6B3M7N,1,56,2042673,63,"['k-pop', 'k-rap', 'korean r&b']"
XG,0LOK81e9H5lr61HlGGHqwA,LEFT RIGHT REMIXX - FEAT. CIARA & JACKSON WANG // PROD BY JAKOPS,4Fd2BjzdKHzrc2uY7zmMar,1,57,1008880,66,['k-pop girl group']
BSS,1uAT5bTSp6dWbNmixIUP5t,LUNCH,0MMIrw3mCssQj4uqJlBzdp,1,60,446973,56,['k-pop']
NCT U,3paGCCtX1Xr4Gx53mSeZuQ,Kangaroo,6b30ItDzcKL2oLwW8p7cRa,1,46,4231252,64,"['k-pop', 'k-pop boy group']"
JEON SOMI,7zYj9S9SdIunYCfSm7vzAR,Pisces,32g63Iumwcy21B2W31onXw,1,51,2333604,63,['k-pop']
TREASURE,3KonOYiLsU53m4yT7gNotP,B.O.M.B - KABOOM ver.,435tPAXJyzIEBzxYsHeUhd,1,52,3141331,66,['k-pop boy group']
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,"Eve, Psyche & the Bluebeard?ôs wife (Rina Sawayama Remix)",7y2WZKii5EQkpGUef37XkR,1,56,3614292,76,['k-pop girl group']
Weeekly,73B9bjqS2Z5KLXNGqXf64m,VROOM VROOM,4lOlKcHOovGeQtCGWnEzKy,1,56,576825,51,['k-pop']
Dreamcatcher,5V1qsQHdXNm4ZEZHWvFnqQ,Intro : This My Fashion,3j7Jy420l2J0ZpfWuVlhBQ,1,54,1294697,60,"['k-pop', 'k-pop girl group']"
ITZY,2KC9Qb60EaY0kW4eH68vr3,Bratty,5Z0gyPr6idyscwLribVpFH,1,54,6307930,70,"['k-pop', 'k-pop girl group']"
Crush,6aLdhHUqgdKE86xbtNmY8g,Bad Habits (Feat. LeeHi),6HKktb4MMeYSKFnNExGfKg,1,52,1174984,63,"['k-pop', 'korean r&b']"
Jimin,1oSPZhvZMIrWW5I41kPkkY,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) - Trailer Version",2rgCR1PPHPGJBppdBOqor0,1,58,6948238,81,['k-pop']
EXO,3cjEqqelV9zb4BYE3qDQ4O,Cinderella,7I5GXijbz8XNZjbn45t8bu,1,58,9788318,68,"['k-pop', 'k-pop boy group']"
Loco,2e4G04F77jxVuDYo44TCSm,NOT OK (Feat. MINNIE),0tSDqQOK8EgoRxYXWkP5rR,1,56,411344,58,"['k-pop', 'k-rap', 'korean r&b']"
MISAMO,0IwZVmMMGE7nNXS7vN9SIo,Behind The Curtain,14nturKxV48wR3lbknehiu,1,59,502490,57,['k-pop girl group']
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,Blue Wave,4qJYwbYkxvijEEbTk5uF4m,1,53,7391266,70,['k-pop boy group']
STAYC,01XYiBYaoMJcNhPokrg0l0,ÔªøI Wanna Do,4o5kutixgRy60bljwP4zyr,1,52,1611711,61,"['k-pop', 'k-pop girl group']"
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,My 808,4eYHnUeE6mVXKg6S7kOatk,1,56,288714,60,['k-pop girl group']
xikers,6QHP8St0MzfNDqjKpwtMht,Koong,3qiAJa0kAWCYigVU4oflbC,1,53,277703,49,['k-pop boy group']
XG,0LOK81e9H5lr61HlGGHqwA,GRL GVNG,2YLwxR4HLqsBdQG2Uw3J5C,1,56,1008880,66,['k-pop girl group']
xikers,6QHP8St0MzfNDqjKpwtMht,DO or DIE,6brb7SXjhqHOxsj0jkyQVH,1,54,277703,49,['k-pop boy group']
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Sara Sara,0aLkYYO8w7T0U2Vhb0pe2O,1,57,10621758,78,"['k-pop', 'k-pop boy group']"
Jimin,1oSPZhvZMIrWW5I41kPkkY,Angel Pt. 2 - Acoustic Version,46rplB2GaD79JaBn94qfqi,1,57,6948238,81,['k-pop']
Billlie,2GQxKDojobwBjZMPf7aoh0,BYOB (bring your own best friend) (English Ver.),7HHXNsEX2efKGaPGq7xHk2,1,53,536996,52,['k-pop']
DKB,4DoedGw38ubJdAT1edFsIx,All Yours,4JtKUwFm3pMmnFfKL8Xdh1,1,51,154537,35,"['k-pop', 'k-pop boy group']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow) (Slowed Down),0dzT72K2RElXDMuMOyuKOI,1,57,11467146,89,['k-pop']
Stray Kids,2dIgFjalVxs4ThymZ67YCE,There,3jHSFa6SJUwp4Za5DNEaCh,1,55,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
Crush,6aLdhHUqgdKE86xbtNmY8g,No Break (Feat. Dynamicduo),7ptvAVljlaWLh8jzF4fzjd,1,52,1174984,63,"['k-pop', 'korean r&b']"
THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,Rat In The Trap,2Qzhytub5VZr5pnanz3EAa,1,55,2763302,58,"['k-pop', 'k-pop boy group']"
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,SOS,41N6tMSAvEqQf9t3jDqaWa,1,53,7391266,70,['k-pop boy group']
H1-KEY,5GwQwY63I9hrUUFlQB8FYU,Rose Blossom,29j6SXQOmfSbiemMriO25W,1,57,98829,40,['k-pop girl group']
IVE,6RHTUrRF63xao58xh9FXYJ,NOT YOUR GIRL,05aq7OhxdoLiUKOigmiqcj,1,58,3202857,74,['k-pop girl group']
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,No Enhancers,2IUufUksvNg2TfQ3qYyPk9,1,52,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
IVE,6RHTUrRF63xao58xh9FXYJ,Í∂ÅÍ∏à??(Next Page),5vYsQareJoW2jRJjiTFo6K,1,57,3202857,74,['k-pop girl group']
XG,0LOK81e9H5lr61HlGGHqwA,TGIF,1yA3dhcyPsVY5rDJ9V8cOD,1,57,1008880,66,['k-pop girl group']
EXO,3cjEqqelV9zb4BYE3qDQ4O,Hear Me Out,44EXniDpWap2veS1gH1svO,1,57,9788318,68,"['k-pop', 'k-pop boy group']"
wave to earth,5069JTmv5ZDyPeZaCCXiCg,akira,442Jhyz6R651pFVegY6DPl,1,53,1338142,72,['korean city pop']
EXO,3cjEqqelV9zb4BYE3qDQ4O,Love Fool,6xiWbjsJD3pBKdM8tH46qH,1,57,9788318,68,"['k-pop', 'k-pop boy group']"
EXO,3cjEqqelV9zb4BYE3qDQ4O,Private Party,6UbC3x9AIQEnJn5CLrtXge,1,56,9788318,68,"['k-pop', 'k-pop boy group']"
STAYC,01XYiBYaoMJcNhPokrg0l0,ÔªøNot Like You,1HnJhU3MhAnRQzdkFm6xQr,1,51,1611711,61,"['k-pop', 'k-pop girl group']"
JEON SOMI,7zYj9S9SdIunYCfSm7vzAR,Fxxked Up,2WnW22LCBA3fW2ZpXeuzeC,1,52,2333604,63,['k-pop']
STAYC,01XYiBYaoMJcNhPokrg0l0,ÔªøBe Mine,3g4jq4wctEo0fVaTDKjk3Q,1,51,1611711,61,"['k-pop', 'k-pop girl group']"
TWICE,7n2Ycct7Beij7Dj7meI4X0,Hare Hare,3QcJghvqRS17RoPPP0C2sp,1,57,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
D.O.,2CQZr2RPZmrcvDnaod1ldC,I Do,0ZcR7coiBX0o874aaB3HtQ,1,59,1842035,64,['k-pop']
