danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,url,track_href,analysis_url,duration_ms,time_signature,uri
0.449,0.837,9,-4.571,1,0.198,0.0254,0,0.114,0.722,98.546,audio_features,0THn1agoZT9wJXkITUz6dJ,,https://api.spotify.com/v1/tracks/0THn1agoZT9wJXkITUz6dJ,https://api.spotify.com/v1/audio-analysis/0THn1agoZT9wJXkITUz6dJ,201027,4,spotify:track:0THn1agoZT9wJXkITUz6dJ
0.558,0.858,4,-2.983,0,0.0821,0.043,0,0.0755,0.379,150.014,audio_features,7yP9oxhtOozkCptLHJoq3l,,https://api.spotify.com/v1/tracks/7yP9oxhtOozkCptLHJoq3l,https://api.spotify.com/v1/audio-analysis/7yP9oxhtOozkCptLHJoq3l,220107,5,spotify:track:7yP9oxhtOozkCptLHJoq3l
0.679,0.768,0,-5.008,0,0.0366,0.0436,1.22E-06,0.0813,0.268,130.013,audio_features,5XLb6KA3Iykc5bY8vSk9Sq,,https://api.spotify.com/v1/tracks/5XLb6KA3Iykc5bY8vSk9Sq,https://api.spotify.com/v1/audio-analysis/5XLb6KA3Iykc5bY8vSk9Sq,188520,4,spotify:track:5XLb6KA3Iykc5bY8vSk9Sq
0.84,0.889,1,-4.254,0,0.257,0.0946,0,0.276,0.897,128.513,audio_features,1ewYtP6BZlak8qokzZe4Bx,,https://api.spotify.com/v1/tracks/1ewYtP6BZlak8qokzZe4Bx,https://api.spotify.com/v1/audio-analysis/1ewYtP6BZlak8qokzZe4Bx,168889,4,spotify:track:1ewYtP6BZlak8qokzZe4Bx
0.809,0.765,0,-3.347,1,0.0392,0.0145,0,0.0625,0.684,107.025,audio_features,1abAIeSQCbdPcxWgiwDOmL,,https://api.spotify.com/v1/tracks/1abAIeSQCbdPcxWgiwDOmL,https://api.spotify.com/v1/audio-analysis/1abAIeSQCbdPcxWgiwDOmL,146000,4,spotify:track:1abAIeSQCbdPcxWgiwDOmL
0.559,0.851,6,-3.172,1,0.0874,0.122,0,0.0844,0.679,170.032,audio_features,7vgvV8dD2L0l7pMSOBPD26,,https://api.spotify.com/v1/tracks/7vgvV8dD2L0l7pMSOBPD26,https://api.spotify.com/v1/audio-analysis/7vgvV8dD2L0l7pMSOBPD26,174933,4,spotify:track:7vgvV8dD2L0l7pMSOBPD26
0.751,0.689,8,-4.148,1,0.0476,0.417,0,0.128,0.565,114.988,audio_features,5pclRrU254BhS94sYWeCxt,,https://api.spotify.com/v1/tracks/5pclRrU254BhS94sYWeCxt,https://api.spotify.com/v1/audio-analysis/5pclRrU254BhS94sYWeCxt,203427,4,spotify:track:5pclRrU254BhS94sYWeCxt
0.532,0.583,6,-6.64,0,0.272,0.34,0,0.121,0.552,70.301,audio_features,1hncbzqfhChm8PS0UeoVY6,,https://api.spotify.com/v1/tracks/1hncbzqfhChm8PS0UeoVY6,https://api.spotify.com/v1/audio-analysis/1hncbzqfhChm8PS0UeoVY6,228227,4,spotify:track:1hncbzqfhChm8PS0UeoVY6
0.829,0.79,7,-4.326,1,0.0467,0.272,0,0.0728,0.388,100.006,audio_features,7ibId5hMDtmIVei21YXEYd,,https://api.spotify.com/v1/tracks/7ibId5hMDtmIVei21YXEYd,https://api.spotify.com/v1/audio-analysis/7ibId5hMDtmIVei21YXEYd,168533,4,spotify:track:7ibId5hMDtmIVei21YXEYd
0.623,0.796,9,-3.959,1,0.0758,0.0348,0,0.106,0.563,157.009,audio_features,7n6L2QVQ0eDqXUVRZ8qpY8,,https://api.spotify.com/v1/tracks/7n6L2QVQ0eDqXUVRZ8qpY8,https://api.spotify.com/v1/audio-analysis/7n6L2QVQ0eDqXUVRZ8qpY8,203040,4,spotify:track:7n6L2QVQ0eDqXUVRZ8qpY8
0.55,0.515,10,-6.827,0,0.0545,0.186,0,0.125,0.462,81.564,audio_features,3MUmPh3UxWs9p25e6B3M7N,,https://api.spotify.com/v1/tracks/3MUmPh3UxWs9p25e6B3M7N,https://api.spotify.com/v1/audio-analysis/3MUmPh3UxWs9p25e6B3M7N,223214,4,spotify:track:3MUmPh3UxWs9p25e6B3M7N
0.818,0.733,1,-3.741,1,0.0585,0.209,0,0.11,0.871,149.966,audio_features,4Fd2BjzdKHzrc2uY7zmMar,,https://api.spotify.com/v1/tracks/4Fd2BjzdKHzrc2uY7zmMar,https://api.spotify.com/v1/audio-analysis/4Fd2BjzdKHzrc2uY7zmMar,271893,4,spotify:track:4Fd2BjzdKHzrc2uY7zmMar
0.798,0.843,1,-3.573,1,0.0605,0.0503,0,0.0642,0.821,120.014,audio_features,0MMIrw3mCssQj4uqJlBzdp,,https://api.spotify.com/v1/tracks/0MMIrw3mCssQj4uqJlBzdp,https://api.spotify.com/v1/audio-analysis/0MMIrw3mCssQj4uqJlBzdp,200653,4,spotify:track:0MMIrw3mCssQj4uqJlBzdp
0.765,0.759,8,-3.861,1,0.0607,0.139,0,0.0842,0.717,134.95,audio_features,6b30ItDzcKL2oLwW8p7cRa,,https://api.spotify.com/v1/tracks/6b30ItDzcKL2oLwW8p7cRa,https://api.spotify.com/v1/audio-analysis/6b30ItDzcKL2oLwW8p7cRa,216360,4,spotify:track:6b30ItDzcKL2oLwW8p7cRa
0.758,0.693,11,-5.98,0,0.0385,0.0245,0,0.22,0.473,128.095,audio_features,32g63Iumwcy21B2W31onXw,,https://api.spotify.com/v1/tracks/32g63Iumwcy21B2W31onXw,https://api.spotify.com/v1/audio-analysis/32g63Iumwcy21B2W31onXw,167545,4,spotify:track:32g63Iumwcy21B2W31onXw
0.795,0.842,10,-5.597,1,0.0622,0.122,0,0.107,0.807,120.012,audio_features,435tPAXJyzIEBzxYsHeUhd,,https://api.spotify.com/v1/tracks/435tPAXJyzIEBzxYsHeUhd,https://api.spotify.com/v1/audio-analysis/435tPAXJyzIEBzxYsHeUhd,217229,4,spotify:track:435tPAXJyzIEBzxYsHeUhd
0.614,0.814,8,-3.407,0,0.198,0.0616,1.24E-06,0.0775,0.707,142.888,audio_features,7y2WZKii5EQkpGUef37XkR,,https://api.spotify.com/v1/tracks/7y2WZKii5EQkpGUef37XkR,https://api.spotify.com/v1/audio-analysis/7y2WZKii5EQkpGUef37XkR,174173,4,spotify:track:7y2WZKii5EQkpGUef37XkR
0.724,0.902,9,-1.91,0,0.068,0.277,0,0.0734,0.697,122.954,audio_features,4lOlKcHOovGeQtCGWnEzKy,,https://api.spotify.com/v1/tracks/4lOlKcHOovGeQtCGWnEzKy,https://api.spotify.com/v1/audio-analysis/4lOlKcHOovGeQtCGWnEzKy,196773,4,spotify:track:4lOlKcHOovGeQtCGWnEzKy
0.67,0.484,3,-8.018,0,0.0785,0.00335,0.0222,0.136,0.351,87.025,audio_features,3j7Jy420l2J0ZpfWuVlhBQ,,https://api.spotify.com/v1/tracks/3j7Jy420l2J0ZpfWuVlhBQ,https://api.spotify.com/v1/audio-analysis/3j7Jy420l2J0ZpfWuVlhBQ,68666,4,spotify:track:3j7Jy420l2J0ZpfWuVlhBQ
0.859,0.83,2,-1.49,1,0.0438,0.128,0,0.124,0.854,99.963,audio_features,5Z0gyPr6idyscwLribVpFH,,https://api.spotify.com/v1/tracks/5Z0gyPr6idyscwLribVpFH,https://api.spotify.com/v1/audio-analysis/5Z0gyPr6idyscwLribVpFH,162840,4,spotify:track:5Z0gyPr6idyscwLribVpFH
0.66,0.4,5,-8.595,0,0.0901,0.624,0,0.0755,0.419,120.933,audio_features,6HKktb4MMeYSKFnNExGfKg,,https://api.spotify.com/v1/tracks/6HKktb4MMeYSKFnNExGfKg,https://api.spotify.com/v1/audio-analysis/6HKktb4MMeYSKFnNExGfKg,205550,3,spotify:track:6HKktb4MMeYSKFnNExGfKg
0.732,0.501,10,-8.167,0,0.305,0.386,0,0.112,0.252,84.969,audio_features,2rgCR1PPHPGJBppdBOqor0,,https://api.spotify.com/v1/tracks/2rgCR1PPHPGJBppdBOqor0,https://api.spotify.com/v1/audio-analysis/2rgCR1PPHPGJBppdBOqor0,62790,4,spotify:track:2rgCR1PPHPGJBppdBOqor0
0.639,0.688,9,-3.353,0,0.104,0.221,0,0.164,0.58,104.705,audio_features,7I5GXijbz8XNZjbn45t8bu,,https://api.spotify.com/v1/tracks/7I5GXijbz8XNZjbn45t8bu,https://api.spotify.com/v1/audio-analysis/7I5GXijbz8XNZjbn45t8bu,154587,4,spotify:track:7I5GXijbz8XNZjbn45t8bu
0.752,0.57,4,-8.034,1,0.0488,0.338,0,0.293,0.41,133.018,audio_features,0tSDqQOK8EgoRxYXWkP5rR,,https://api.spotify.com/v1/tracks/0tSDqQOK8EgoRxYXWkP5rR,https://api.spotify.com/v1/audio-analysis/0tSDqQOK8EgoRxYXWkP5rR,197292,4,spotify:track:0tSDqQOK8EgoRxYXWkP5rR
0.72,0.63,4,-3.578,0,0.0437,0.184,0,0.28,0.745,82.449,audio_features,14nturKxV48wR3lbknehiu,,https://api.spotify.com/v1/tracks/14nturKxV48wR3lbknehiu,https://api.spotify.com/v1/audio-analysis/14nturKxV48wR3lbknehiu,178733,4,spotify:track:14nturKxV48wR3lbknehiu
0.708,0.736,5,-4.207,1,0.113,0.114,0,0.32,0.579,108.002,audio_features,4qJYwbYkxvijEEbTk5uF4m,,https://api.spotify.com/v1/tracks/4qJYwbYkxvijEEbTk5uF4m,https://api.spotify.com/v1/audio-analysis/4qJYwbYkxvijEEbTk5uF4m,190867,4,spotify:track:4qJYwbYkxvijEEbTk5uF4m
0.716,0.765,8,-3.816,1,0.0764,0.271,0,0.202,0.677,139.934,audio_features,4o5kutixgRy60bljwP4zyr,,https://api.spotify.com/v1/tracks/4o5kutixgRy60bljwP4zyr,https://api.spotify.com/v1/audio-analysis/4o5kutixgRy60bljwP4zyr,174204,4,spotify:track:4o5kutixgRy60bljwP4zyr
0.667,0.801,10,-3.753,0,0.062,0.0322,3.24E-05,0.0724,0.573,97.024,audio_features,4eYHnUeE6mVXKg6S7kOatk,,https://api.spotify.com/v1/tracks/4eYHnUeE6mVXKg6S7kOatk,https://api.spotify.com/v1/audio-analysis/4eYHnUeE6mVXKg6S7kOatk,159480,4,spotify:track:4eYHnUeE6mVXKg6S7kOatk
0.763,0.77,1,-5.015,1,0.207,0.0447,1.35E-05,0.141,0.505,150.052,audio_features,3qiAJa0kAWCYigVU4oflbC,,https://api.spotify.com/v1/tracks/3qiAJa0kAWCYigVU4oflbC,https://api.spotify.com/v1/audio-analysis/3qiAJa0kAWCYigVU4oflbC,200880,4,spotify:track:3qiAJa0kAWCYigVU4oflbC
0.765,0.65,6,-6.043,1,0.0372,0.0669,0,0.204,0.409,131.022,audio_features,2YLwxR4HLqsBdQG2Uw3J5C,,https://api.spotify.com/v1/tracks/2YLwxR4HLqsBdQG2Uw3J5C,https://api.spotify.com/v1/audio-analysis/2YLwxR4HLqsBdQG2Uw3J5C,188093,4,spotify:track:2YLwxR4HLqsBdQG2Uw3J5C
0.549,0.931,4,-2.473,0,0.118,0.000327,0.00345,0.102,0.589,169.986,audio_features,6brb7SXjhqHOxsj0jkyQVH,,https://api.spotify.com/v1/tracks/6brb7SXjhqHOxsj0jkyQVH,https://api.spotify.com/v1/audio-analysis/6brb7SXjhqHOxsj0jkyQVH,210812,4,spotify:track:6brb7SXjhqHOxsj0jkyQVH
0.654,0.808,7,-3.692,0,0.104,0.19,0,0.0915,0.806,159.922,audio_features,0aLkYYO8w7T0U2Vhb0pe2O,,https://api.spotify.com/v1/tracks/0aLkYYO8w7T0U2Vhb0pe2O,https://api.spotify.com/v1/audio-analysis/0aLkYYO8w7T0U2Vhb0pe2O,177773,4,spotify:track:0aLkYYO8w7T0U2Vhb0pe2O
0.434,0.421,10,-7.126,0,0.0563,0.333,0,0.25,0.279,82.335,audio_features,46rplB2GaD79JaBn94qfqi,,https://api.spotify.com/v1/tracks/46rplB2GaD79JaBn94qfqi,https://api.spotify.com/v1/audio-analysis/46rplB2GaD79JaBn94qfqi,174681,4,spotify:track:46rplB2GaD79JaBn94qfqi
0.743,0.725,8,-4.102,1,0.042,0.31,0,0.112,0.349,121.991,audio_features,7HHXNsEX2efKGaPGq7xHk2,,https://api.spotify.com/v1/tracks/7HHXNsEX2efKGaPGq7xHk2,https://api.spotify.com/v1/audio-analysis/7HHXNsEX2efKGaPGq7xHk2,158068,4,spotify:track:7HHXNsEX2efKGaPGq7xHk2
0.619,0.87,1,-1.973,0,0.0407,0.231,0,0.301,0.615,95.039,audio_features,4JtKUwFm3pMmnFfKL8Xdh1,,https://api.spotify.com/v1/tracks/4JtKUwFm3pMmnFfKL8Xdh1,https://api.spotify.com/v1/audio-analysis/4JtKUwFm3pMmnFfKL8Xdh1,199867,4,spotify:track:4JtKUwFm3pMmnFfKL8Xdh1
0.789,0.711,2,-4.053,1,0.125,0.0206,0,0.126,0.457,90.848,audio_features,0dzT72K2RElXDMuMOyuKOI,,https://api.spotify.com/v1/tracks/0dzT72K2RElXDMuMOyuKOI,https://api.spotify.com/v1/audio-analysis/0dzT72K2RElXDMuMOyuKOI,236667,4,spotify:track:0dzT72K2RElXDMuMOyuKOI
0.712,0.631,1,-5.719,0,0.122,0.19,0,0.106,0.298,79.984,audio_features,3jHSFa6SJUwp4Za5DNEaCh,,https://api.spotify.com/v1/tracks/3jHSFa6SJUwp4Za5DNEaCh,https://api.spotify.com/v1/audio-analysis/3jHSFa6SJUwp4Za5DNEaCh,215373,4,spotify:track:3jHSFa6SJUwp4Za5DNEaCh
0.835,0.625,3,-5.927,0,0.0639,0.192,1.45E-05,0.168,0.915,114.056,audio_features,7ptvAVljlaWLh8jzF4fzjd,,https://api.spotify.com/v1/tracks/7ptvAVljlaWLh8jzF4fzjd,https://api.spotify.com/v1/audio-analysis/7ptvAVljlaWLh8jzF4fzjd,196147,4,spotify:track:7ptvAVljlaWLh8jzF4fzjd
0.735,0.898,1,-2.946,0,0.0797,0.0924,0,0.133,0.717,92.007,audio_features,2Qzhytub5VZr5pnanz3EAa,,https://api.spotify.com/v1/tracks/2Qzhytub5VZr5pnanz3EAa,https://api.spotify.com/v1/audio-analysis/2Qzhytub5VZr5pnanz3EAa,200147,4,spotify:track:2Qzhytub5VZr5pnanz3EAa
0.775,0.815,1,-3.483,1,0.157,0.0541,0,0.435,0.442,110.03,audio_features,41N6tMSAvEqQf9t3jDqaWa,,https://api.spotify.com/v1/tracks/41N6tMSAvEqQf9t3jDqaWa,https://api.spotify.com/v1/audio-analysis/41N6tMSAvEqQf9t3jDqaWa,179827,4,spotify:track:41N6tMSAvEqQf9t3jDqaWa
0.679,0.87,6,-2.952,1,0.0489,0.0709,0,0.0711,0.746,94.019,audio_features,29j6SXQOmfSbiemMriO25W,,https://api.spotify.com/v1/tracks/29j6SXQOmfSbiemMriO25W,https://api.spotify.com/v1/audio-analysis/29j6SXQOmfSbiemMriO25W,195480,4,spotify:track:29j6SXQOmfSbiemMriO25W
0.743,0.949,7,-2.358,1,0.0725,0.133,2.87E-06,0.267,0.848,119.998,audio_features,05aq7OhxdoLiUKOigmiqcj,,https://api.spotify.com/v1/tracks/05aq7OhxdoLiUKOigmiqcj,https://api.spotify.com/v1/audio-analysis/05aq7OhxdoLiUKOigmiqcj,202107,4,spotify:track:05aq7OhxdoLiUKOigmiqcj
0.671,0.653,11,-6.464,0,0.153,0.489,0,0.174,0.396,156.021,audio_features,2IUufUksvNg2TfQ3qYyPk9,,https://api.spotify.com/v1/tracks/2IUufUksvNg2TfQ3qYyPk9,https://api.spotify.com/v1/audio-analysis/2IUufUksvNg2TfQ3qYyPk9,99961,4,spotify:track:2IUufUksvNg2TfQ3qYyPk9
0.792,0.755,7,-4.312,1,0.0461,0.124,0,0.0807,0.544,123.029,audio_features,5vYsQareJoW2jRJjiTFo6K,,https://api.spotify.com/v1/tracks/5vYsQareJoW2jRJjiTFo6K,https://api.spotify.com/v1/audio-analysis/5vYsQareJoW2jRJjiTFo6K,199227,4,spotify:track:5vYsQareJoW2jRJjiTFo6K
0.872,0.813,7,-5.215,1,0.102,0.0292,0.000169,0.211,0.665,128.022,audio_features,1yA3dhcyPsVY5rDJ9V8cOD,,https://api.spotify.com/v1/tracks/1yA3dhcyPsVY5rDJ9V8cOD,https://api.spotify.com/v1/audio-analysis/1yA3dhcyPsVY5rDJ9V8cOD,171240,4,spotify:track:1yA3dhcyPsVY5rDJ9V8cOD
0.666,0.727,0,-2.375,0,0.0534,0.095,0,0.305,0.591,92.056,audio_features,44EXniDpWap2veS1gH1svO,,https://api.spotify.com/v1/tracks/44EXniDpWap2veS1gH1svO,https://api.spotify.com/v1/audio-analysis/44EXniDpWap2veS1gH1svO,204093,4,spotify:track:44EXniDpWap2veS1gH1svO
0.584,0.568,1,-9.339,1,0.0318,0.85,0.926,0.188,0.119,80.019,audio_features,442Jhyz6R651pFVegY6DPl,,https://api.spotify.com/v1/tracks/442Jhyz6R651pFVegY6DPl,https://api.spotify.com/v1/audio-analysis/442Jhyz6R651pFVegY6DPl,162750,4,spotify:track:442Jhyz6R651pFVegY6DPl
0.636,0.874,1,-1.32,0,0.0818,0.0443,0,0.0241,0.689,164.975,audio_features,6xiWbjsJD3pBKdM8tH46qH,,https://api.spotify.com/v1/tracks/6xiWbjsJD3pBKdM8tH46qH,https://api.spotify.com/v1/audio-analysis/6xiWbjsJD3pBKdM8tH46qH,202733,4,spotify:track:6xiWbjsJD3pBKdM8tH46qH
0.783,0.828,10,-3.642,0,0.0565,0.211,0,0.0925,0.789,121.01,audio_features,6UbC3x9AIQEnJn5CLrtXge,,https://api.spotify.com/v1/tracks/6UbC3x9AIQEnJn5CLrtXge,https://api.spotify.com/v1/audio-analysis/6UbC3x9AIQEnJn5CLrtXge,189813,4,spotify:track:6UbC3x9AIQEnJn5CLrtXge
0.561,0.613,1,-5.057,1,0.0474,0.0786,1.37E-05,0.283,0.819,97.799,audio_features,1HnJhU3MhAnRQzdkFm6xQr,,https://api.spotify.com/v1/tracks/1HnJhU3MhAnRQzdkFm6xQr,https://api.spotify.com/v1/audio-analysis/1HnJhU3MhAnRQzdkFm6xQr,169418,4,spotify:track:1HnJhU3MhAnRQzdkFm6xQr
0.827,0.628,6,-5.536,1,0.0535,0.00536,3.66E-06,0.0752,0.346,135.04,audio_features,2WnW22LCBA3fW2ZpXeuzeC,,https://api.spotify.com/v1/tracks/2WnW22LCBA3fW2ZpXeuzeC,https://api.spotify.com/v1/audio-analysis/2WnW22LCBA3fW2ZpXeuzeC,203604,4,spotify:track:2WnW22LCBA3fW2ZpXeuzeC
0.703,0.819,4,-4.853,1,0.157,0.184,0,0.107,0.767,170.001,audio_features,3g4jq4wctEo0fVaTDKjk3Q,,https://api.spotify.com/v1/tracks/3g4jq4wctEo0fVaTDKjk3Q,https://api.spotify.com/v1/audio-analysis/3g4jq4wctEo0fVaTDKjk3Q,165789,4,spotify:track:3g4jq4wctEo0fVaTDKjk3Q
0.707,0.83,9,-5.331,0,0.0642,0.171,0,0.176,0.758,128.106,audio_features,3QcJghvqRS17RoPPP0C2sp,,https://api.spotify.com/v1/tracks/3QcJghvqRS17RoPPP0C2sp,https://api.spotify.com/v1/audio-analysis/3QcJghvqRS17RoPPP0C2sp,203547,4,spotify:track:3QcJghvqRS17RoPPP0C2sp
0.894,0.528,11,-5.55,1,0.0692,0.113,0,0.184,0.447,104.874,audio_features,0ZcR7coiBX0o874aaB3HtQ,,https://api.spotify.com/v1/tracks/0ZcR7coiBX0o874aaB3HtQ,https://api.spotify.com/v1/audio-analysis/0ZcR7coiBX0o874aaB3HtQ,163200,4,spotify:track:0ZcR7coiBX0o874aaB3HtQ
0.603,0.672,1,-4.602,0,0.0428,0.424,0,0.236,0.468,139.837,audio_features,1kfpDfQdK7oDxfw4XgSJT1,,https://api.spotify.com/v1/tracks/1kfpDfQdK7oDxfw4XgSJT1,https://api.spotify.com/v1/audio-analysis/1kfpDfQdK7oDxfw4XgSJT1,236387,4,spotify:track:1kfpDfQdK7oDxfw4XgSJT1
0.608,0.508,2,-4.694,1,0.0283,0.483,0,0.161,0.526,89.985,audio_features,0UXLLeFAFbo5JbSR9C4STe,,https://api.spotify.com/v1/tracks/0UXLLeFAFbo5JbSR9C4STe,https://api.spotify.com/v1/audio-analysis/0UXLLeFAFbo5JbSR9C4STe,175293,4,spotify:track:0UXLLeFAFbo5JbSR9C4STe
0.711,0.664,8,-5.814,0,0.0843,0.58,0,0.137,0.663,129.83,audio_features,2D9Xezc9lJi8Dk088VyQt1,,https://api.spotify.com/v1/tracks/2D9Xezc9lJi8Dk088VyQt1,https://api.spotify.com/v1/audio-analysis/2D9Xezc9lJi8Dk088VyQt1,177253,4,spotify:track:2D9Xezc9lJi8Dk088VyQt1
0.543,0.947,2,-1.785,0,0.0861,0.00106,2.07E-06,0.135,0.555,172.941,audio_features,62DuGCeDO3gfVkKe0gBM9m,,https://api.spotify.com/v1/tracks/62DuGCeDO3gfVkKe0gBM9m,https://api.spotify.com/v1/audio-analysis/62DuGCeDO3gfVkKe0gBM9m,230733,4,spotify:track:62DuGCeDO3gfVkKe0gBM9m
0.59,0.542,7,-4.725,1,0.11,0.766,0,0.0871,0.0481,70.966,audio_features,6eTTfUgRT21VXq2C2eJ9F3,,https://api.spotify.com/v1/tracks/6eTTfUgRT21VXq2C2eJ9F3,https://api.spotify.com/v1/audio-analysis/6eTTfUgRT21VXq2C2eJ9F3,202080,4,spotify:track:6eTTfUgRT21VXq2C2eJ9F3
0.474,0.857,5,-2.577,1,0.0571,0.134,0,0.113,0.552,155.71,audio_features,60Uio68M57PwKEgZxSutL6,,https://api.spotify.com/v1/tracks/60Uio68M57PwKEgZxSutL6,https://api.spotify.com/v1/audio-analysis/60Uio68M57PwKEgZxSutL6,218360,4,spotify:track:60Uio68M57PwKEgZxSutL6
0.717,0.855,4,-4.013,0,0.0458,0.122,0.039,0.315,0.355,110.029,audio_features,098PNoz1gqOosflpfTjyqh,,https://api.spotify.com/v1/tracks/098PNoz1gqOosflpfTjyqh,https://api.spotify.com/v1/audio-analysis/098PNoz1gqOosflpfTjyqh,196400,4,spotify:track:098PNoz1gqOosflpfTjyqh
0.642,0.831,11,-4.954,1,0.0729,0.109,5.84E-05,0.184,0.622,113.021,audio_features,2YGLz59p5T0CMXeceMltiD,,https://api.spotify.com/v1/tracks/2YGLz59p5T0CMXeceMltiD,https://api.spotify.com/v1/audio-analysis/2YGLz59p5T0CMXeceMltiD,165933,4,spotify:track:2YGLz59p5T0CMXeceMltiD
0.509,0.94,0,-3.925,1,0.0879,0.00336,0,0.107,0.398,172.168,audio_features,34St2IIfAjXcb18wVUYd3x,,https://api.spotify.com/v1/tracks/34St2IIfAjXcb18wVUYd3x,https://api.spotify.com/v1/audio-analysis/34St2IIfAjXcb18wVUYd3x,193223,4,spotify:track:34St2IIfAjXcb18wVUYd3x
0.728,0.661,9,-3.681,0,0.0725,0.327,0,0.0779,0.382,95.022,audio_features,1ND5rLpNQsyLxRd84HysSn,,https://api.spotify.com/v1/tracks/1ND5rLpNQsyLxRd84HysSn,https://api.spotify.com/v1/audio-analysis/1ND5rLpNQsyLxRd84HysSn,197120,4,spotify:track:1ND5rLpNQsyLxRd84HysSn
0.686,0.689,1,-3.758,1,0.094,0.0256,0,0.114,0.806,104.016,audio_features,0Ki5UBToUGKXAQp1JxvRDb,,https://api.spotify.com/v1/tracks/0Ki5UBToUGKXAQp1JxvRDb,https://api.spotify.com/v1/audio-analysis/0Ki5UBToUGKXAQp1JxvRDb,178773,4,spotify:track:0Ki5UBToUGKXAQp1JxvRDb
0.765,0.73,7,-3.832,1,0.0386,0.306,0.000273,0.206,0.899,113.97,audio_features,6RfJoChxhURYpzwb7ixpsK,,https://api.spotify.com/v1/tracks/6RfJoChxhURYpzwb7ixpsK,https://api.spotify.com/v1/audio-analysis/6RfJoChxhURYpzwb7ixpsK,178787,4,spotify:track:6RfJoChxhURYpzwb7ixpsK
0.736,0.864,5,-4.264,0,0.1,0.0839,0,0.137,0.504,123.978,audio_features,0NRgCTU8TTaiVlbqcNblyJ,,https://api.spotify.com/v1/tracks/0NRgCTU8TTaiVlbqcNblyJ,https://api.spotify.com/v1/audio-analysis/0NRgCTU8TTaiVlbqcNblyJ,178387,4,spotify:track:0NRgCTU8TTaiVlbqcNblyJ
0.834,0.68,8,-6.444,1,0.0683,0.0748,7.64E-06,0.163,0.873,146.018,audio_features,171vXOYrexGMVNEMA5rs00,,https://api.spotify.com/v1/tracks/171vXOYrexGMVNEMA5rs00,https://api.spotify.com/v1/audio-analysis/171vXOYrexGMVNEMA5rs00,171467,4,spotify:track:171vXOYrexGMVNEMA5rs00
0.631,0.76,9,-3.695,0,0.043,0.0862,0,0.199,0.606,75.043,audio_features,4eSaL5oRwSHcMGvmIrgYzP,,https://api.spotify.com/v1/tracks/4eSaL5oRwSHcMGvmIrgYzP,https://api.spotify.com/v1/audio-analysis/4eSaL5oRwSHcMGvmIrgYzP,226840,4,spotify:track:4eSaL5oRwSHcMGvmIrgYzP
0.771,0.875,2,-4.092,1,0.0562,0.00775,0,0.0998,0.722,150.105,audio_features,1hXpqrmqmlYMfpF23fb8mK,,https://api.spotify.com/v1/tracks/1hXpqrmqmlYMfpF23fb8mK,https://api.spotify.com/v1/audio-analysis/1hXpqrmqmlYMfpF23fb8mK,158981,4,spotify:track:1hXpqrmqmlYMfpF23fb8mK
0.682,0.941,11,-1.431,0,0.0934,0.00171,0,0.525,0.753,114.996,audio_features,3ZvaNnxZATJ4bA41Vkbssc,,https://api.spotify.com/v1/tracks/3ZvaNnxZATJ4bA41Vkbssc,https://api.spotify.com/v1/audio-analysis/3ZvaNnxZATJ4bA41Vkbssc,208320,4,spotify:track:3ZvaNnxZATJ4bA41Vkbssc
0.651,0.863,10,-5.557,0,0.0568,0.0125,6.16E-06,0.282,0.655,124.962,audio_features,3a5wHq45xKCNbSwHDnlnjZ,,https://api.spotify.com/v1/tracks/3a5wHq45xKCNbSwHDnlnjZ,https://api.spotify.com/v1/audio-analysis/3a5wHq45xKCNbSwHDnlnjZ,139441,4,spotify:track:3a5wHq45xKCNbSwHDnlnjZ
0.745,0.833,2,-4.963,1,0.2,0.0595,0.000337,0.303,0.438,139.941,audio_features,4cSe8fDRrmCnYmuG7KvQVe,,https://api.spotify.com/v1/tracks/4cSe8fDRrmCnYmuG7KvQVe,https://api.spotify.com/v1/audio-analysis/4cSe8fDRrmCnYmuG7KvQVe,208619,4,spotify:track:4cSe8fDRrmCnYmuG7KvQVe
0.799,0.79,10,-3.692,0,0.0736,0.274,0,0.041,0.702,93.978,audio_features,1E6H8b0dUuCt7vbBgL1Fvm,,https://api.spotify.com/v1/tracks/1E6H8b0dUuCt7vbBgL1Fvm,https://api.spotify.com/v1/audio-analysis/1E6H8b0dUuCt7vbBgL1Fvm,187907,4,spotify:track:1E6H8b0dUuCt7vbBgL1Fvm
0.779,0.74,0,-6.11,1,0.0784,0.0859,3.91E-05,0.541,0.628,114.807,audio_features,3IOVhVnwfw2xglOYei2JAn,,https://api.spotify.com/v1/tracks/3IOVhVnwfw2xglOYei2JAn,https://api.spotify.com/v1/audio-analysis/3IOVhVnwfw2xglOYei2JAn,205003,4,spotify:track:3IOVhVnwfw2xglOYei2JAn
0.438,0.963,3,-1.486,1,0.341,0.077,0,0.305,0.37,180.015,audio_features,1ALPvZKZFS8S5Ocbb2cDQ4,,https://api.spotify.com/v1/tracks/1ALPvZKZFS8S5Ocbb2cDQ4,https://api.spotify.com/v1/audio-analysis/1ALPvZKZFS8S5Ocbb2cDQ4,198587,4,spotify:track:1ALPvZKZFS8S5Ocbb2cDQ4
